,date,low,high,open,close,SMA,FRAMA,WMA,TEMA,ATR_diff,ATR,Line,line_change,change_SMA,upper_band,lower_band,upper_band_1,lower_band_1,upper_band_2,lower_band_2
96,2002-08-20,875.75,952.5,884.25,939.75,1006.7738095238095,915.1692023532047,896.3444444444444,871.0439894255355,76.75,68.06507757947311,896.3444444444444,1.0045763883267853,1.004576388326787,964.4095220239176,828.2793668649713,1005.2485685716015,787.4403203172874,1052.8941228772326,739.7947660116563
97,2002-08-27,929.75,966.0,939.75,936.25,997.1428571428571,936.25,902.0611111111111,876.2569572346877,36.25,65.172797799521,902.0611111111111,1.006377756566796,1.006377756566798,967.2339089106322,836.8883133115901,1006.3375875903448,797.7846346318775,1051.9585460500093,752.1636761722128
98,2002-09-03,876.0,937.0,936.75,877.75,985.5833333333334,877.75,896.9277777777778,866.8341394977451,61.0,64.7934525450191,896.9277777777778,0.9943093286362713,0.9943093286362732,961.7212303227969,832.1343252327587,1000.5973018498083,793.2582537057473,1045.9527186313217,747.902836924234
99,2002-09-10,869.25,912.25,877.25,911.25,975.1785714285714,906.5241470283631,900.05,868.1611978243959,43.0,62.81222958638099,900.05,1.0034810185385916,1.0034810185385936,962.862229586381,837.2377704136189,1000.5495673382095,799.5504326617904,1044.5181280486763,755.5818719513237
100,2002-09-17,871.75,927.5,911.0,872.25,964.202380952381,872.25,896.3388888888888,860.315561525581,55.75,62.17020871489181,896.3388888888888,0.9958767722780834,0.9958767722780852,958.5090976037807,834.168680173997,995.8112228327158,796.8665549450619,1039.33036893314,753.3474088446377
101,2002-09-24,815.5,879.0,870.0,820.75,952.047619047619,848.0974902010742,883.0166666666667,841.7530998778236,63.5,62.29109883171982,883.0166666666667,0.9851370699326272,0.9851370699326291,945.3077654983865,820.7255678349468,982.6824247974184,783.3509085359149,1026.286193979622,739.7471393537111
102,2002-10-01,798.25,857.25,821.75,854.5,942.8571428571429,848.7359624307377,875.9,835.5576143563935,59.0,61.9919080288362,875.9,0.9919405069741983,0.9919405069742002,937.8919080288362,813.9080919711638,975.0870528461379,776.712947153862,1018.4813884663232,733.3186115336767
103,2002-10-08,778.5,854.75,853.75,800.5,928.6785714285714,845.4188148929543,859.1166666666667,817.7749495800845,76.25,63.288098208032906,859.1166666666667,0.9808387563268258,0.9808387563268276,922.4047648746996,795.8285684586338,960.3776237995194,757.855709533814,1004.6792925451423,713.5540407881911
104,2002-10-15,767.25,884.0,801.5,883.75,919.202380952381,847.4197437911997,860.3444444444444,824.5637239279763,116.75,68.14827109821174,860.3444444444444,1.001429116469759,1.0014291164697608,928.4927155426561,792.1961733462327,969.3816782015832,751.3072106873057,1017.0854679703314,703.6034209185575
105,2002-10-22,855.5,901.75,874.5,891.5,910.3928571428571,849.720780355656,863.1611111111112,832.8620039350315,46.25,66.1575191801925,863.1611111111112,1.0032738825534993,1.003273882553501,929.3186302913036,797.0035919309187,969.0131417994191,757.3090804228032,1015.3234052255539,710.9988169966684
106,2002-10-29,866.0,909.25,890.5,881.5,902.75,851.4825791484589,865.05,837.9113513327466,43.25,64.07501743653863,865.05,1.00218833872909,1.0021883387290917,929.1250174365385,800.9749825634614,967.5700278984618,762.5299721015381,1012.4225401040388,717.6774598959611
107,2002-11-05,875.0,925.0,881.5,914.0,897.9880952380952,853.8590690955149,874.6555555555556,850.7714330120789,50.0,62.7954703968533,874.6555555555556,1.011104046651125,1.0111040466511265,937.4510259524088,811.8600851587023,975.1283081905208,774.1828029205903,1019.0851374683182,730.225973642793
108,2002-11-12,873.0,926.5,915.25,884.75,890.3690476190476,854.7167639514431,877.6055555555556,854.64796286243,53.5,61.950427633503,877.6055555555556,1.003372756259607,1.0033727562596086,939.5559831890586,815.6551279220527,976.7262397691604,778.4848713419508,1020.0915391126125,735.1195719984987
109,2002-11-19,870.25,917.5,885.0,898.0,886.7261904761905,855.9185344329337,883.7944444444445,861.5955393958106,47.25,60.61402512136636,883.7944444444445,1.0070520165348897,1.007052016534891,944.4084695658108,823.1804193230781,980.7768846386307,786.8120042502583,1023.2067022235871,744.3821866653019
110,2002-11-26,893.25,937.5,898.25,911.5,885.0,857.0810063827385,892.1111111111111,871.0867280551881,44.25,59.12638647396942,892.1111111111111,1.009410182106196,1.0094101821061976,951.2374975850805,832.9847246371417,986.7133294694622,797.50889275276,1028.1018000012407,756.1204222209815
111,2002-12-03,912.0,955.25,912.75,923.75,883.5238095238095,858.1700798714766,900.8611111111111,882.3018205590521,43.25,57.68307861269947,900.8611111111111,1.0098081952920663,1.0098081952920681,958.5441897238105,843.1780324984117,993.1540368914302,808.568185330792,1033.5321919203197,768.1900303019023
112,2002-12-10,888.75,926.25,923.25,902.0,883.4642857142857,859.2816213118147,903.7222222222222,886.4118820739398,37.5,55.84825328427224,903.7222222222222,1.0031759736055008,1.0031759736055028,959.5704755064944,847.8739689379499,993.0794274770577,814.3650169673866,1032.1732047760484,775.271239668396
113,2002-12-17,885.5,912.0,902.25,902.75,888.5357142857143,866.7710276367602,904.4777777777778,890.1887858409503,26.5,53.180230258429305,904.4777777777778,1.0008360484416303,1.0008360484416325,957.6580080362071,851.2975475193484,989.5661461912647,819.3894093642908,1026.7923073721652,782.1632481833904
114,2002-12-24,879.75,908.75,903.5,891.5,887.8690476190476,871.0317184565214,902.5611111111111,890.6700525730117,29.0,50.982027507663,902.5611111111111,0.9978809134798472,0.9978809134798494,953.5431386187742,851.5790836034481,984.1323551233719,820.9898670988504,1019.819774378736,785.3024478434862
115,2003-01-02,868.0,909.75,890.25,907.5,890.047619047619,877.3150394980273,903.8444444444444,895.1794327561588,41.75,50.14275227969363,903.8444444444444,1.0014218797126695,1.0014218797126717,953.987196724138,853.7016921647509,984.0728480919543,823.6160407969346,1019.1727746877398,788.5161142011491
116,2003-01-09,901.75,931.5,907.5,924.75,891.9166666666666,885.8615755465553,908.0,903.302921227686,29.75,48.28886570881239,908.0,1.0045976446291152,1.0045976446291176,956.2888657088124,859.7111342911876,985.2621851340998,830.7378148659002,1019.0643911302685,796.9356088697315
117,2003-01-16,910.75,937.0,925.75,916.5,890.8095238095239,893.3945352899958,910.2666666666667,908.0288591557024,26.25,46.28533246255671,910.2666666666667,1.002496328928047,1.0024963289280497,956.5519991292233,863.98133420411,984.3231986067574,836.2101347265759,1016.7229313305471,803.8104020027862
118,2003-01-23,875.5,923.5,917.0,883.0,888.2738095238095,891.0240798664123,905.1277777777777,903.6269526680733,48.0,46.44121132959701,905.1277777777777,0.9943545237048972,0.9943545237048999,951.5689891073747,858.6865664481808,979.433715905133,830.8218396504225,1011.9425638358508,798.3129917197047
119,2003-01-30,836.0,885.5,883.0,840.0,886.4761904761905,888.7271977298565,891.7222222222222,889.311439661202,49.5,46.719283026906375,891.7222222222222,0.9851893225634195,0.9851893225634223,938.4415052491286,845.0029391953158,966.4730750652724,816.971369379172,999.1765731841068,784.2678712603375
120,2003-02-06,832.0,864.0,840.5,840.5,883.1071428571429,886.5562190615126,880.0055555555556,877.6604826805121,32.0,45.3811663880967,880.0055555555556,0.9868606317363405,0.9868606317363434,925.3867219436523,834.6243891674588,952.6154217765103,807.3956893346009,984.382238248178,775.6288728629331
121,2003-02-13,805.25,849.5,839.5,819.0,880.5714285714286,885.3882199868597,865.8388888888888,862.795407808089,44.25,45.27833308008791,865.8388888888888,0.9839016167827223,0.9839016167827251,911.1172219689768,820.5605558088009,938.2842218170294,793.3935559607482,969.979054973091,761.6987228046867
122,2003-02-20,813.75,853.25,819.75,838.75,881.4285714285714,884.5818782681422,857.4666666666667,855.5864288148238,39.5,44.75303007280719,857.4666666666667,0.9903305079851911,0.990330507985194,902.2196967394739,812.7136365938595,929.0715147831582,785.8618185501751,960.3986358341232,754.5346974992102
123,2003-02-27,817.25,852.25,838.75,838.25,880.6547619047619,879.6034786272318,850.4166666666666,849.7089106796232,35.0,43.86639097527926,850.4166666666666,0.9917781060488259,0.9917781060488288,894.2830576419459,806.5502756913874,920.6028922271134,780.2304411062198,951.3093659098089,749.5239674235244
124,2003-03-06,818.25,853.0,838.25,821.75,881.6666666666666,873.3870732495704,841.25,840.9693864072277,34.75,43.03762815934478,841.25,0.98922097011269,0.9892209701126927,884.2876281593448,798.2123718406552,910.1102050549516,772.3897949450484,940.236544766493,742.263455233507
125,2003-03-13,788.5,833.75,819.75,833.25,879.2619047619048,869.0743106653208,836.2888888888889,836.847635773501,45.25,43.23875287213161,836.2888888888889,0.9941026911012052,0.9941026911012079,879.5276417610205,793.0501360167573,905.4708934842995,767.1068842934783,935.7380204947916,736.8397572829862
126,2003-03-20,823.5,880.0,833.0,875.75,878.5119047619048,870.2432681065859,841.8611111111111,844.2656996375495,56.5,44.44432079284692,841.8611111111111,1.006663035102171,1.0066630351021735,886.305431903958,797.4167903182641,912.9720243796662,770.750197842556,944.083048934659,739.6391732875632
127,2003-03-27,856.0,888.5,875.75,867.5,877.8452380952381,867.5,846.6888888888889,848.5736900893806,32.5,43.35847344804265,846.6888888888889,1.0057346487610124,1.0057346487610146,890.0473623369315,803.3304154408462,916.0624464057571,777.3153313720206,946.4133778193869,746.9643999583908
128,2003-04-03,840.0,888.75,867.5,873.25,875.9047619047619,873.25,853.0111111111111,853.748381262603,48.75,43.84861222549332,853.0111111111111,1.0074669956169129,1.007466995616915,896.8597233366044,809.1624988856178,923.1688906719004,782.8533315503217,953.8629192297457,752.1593029924765
129,2003-04-10,861.5,905.0,873.5,871.75,875.2857142857143,873.032856984423,858.2944444444445,857.7993130525454,43.5,43.81692020499393,858.2944444444445,1.0061937450339322,1.0061937450339342,902.1113646494384,814.4775242394505,928.4015167724348,788.1873721164542,959.0733609159305,757.5155279729585
130,2003-04-17,864.75,903.5,871.75,891.25,874.9642857142857,874.3558165925281,866.7833333333333,866.1095516300011,38.75,43.35629109544902,866.7833333333333,1.0098904157469917,1.0098904157469935,910.1396244287823,823.4270422378843,936.1533990860518,797.4132675806148,966.502802852866,767.0638638138006
131,2003-04-25,885.0,919.5,893.0,898.5,874.3452380952381,875.0016233321811,875.1166666666667,874.8529697535878,34.5,42.55117372313547,875.1166666666667,1.0096140904109063,1.0096140904109083,917.6678403898021,832.5654929435312,943.1985446236835,807.0347887096499,972.9843662298782,777.2489671034551
132,2003-05-02,895.25,930.25,899.0,927.5,874.5238095238095,875.627347390419,887.9222222222222,889.3137434160567,35.0,41.86470338466861,887.9222222222222,1.014632969572311,1.0146329695723129,929.7869256068908,846.0575188375536,954.905747637692,820.9386968067524,984.21104000696,791.6334044374844
133,2003-05-09,918.25,939.5,927.0,932.25,875.9642857142857,876.401287604262,899.6944444444445,902.4067344761235,21.25,39.99063944060782,899.6944444444445,1.0132581682579807,1.0132581682579822,939.6850838850523,859.7038050038366,963.6794675494169,835.709421339472,991.6729151578425,807.7159737310465
134,2003-05-16,928.25,949.75,933.25,944.25,877.9404761904761,878.1831551811202,911.4111111111112,916.1031698788005,21.5,38.309672218734384,911.4111111111112,1.0130229398869988,1.0130229398870003,949.7207833298455,873.1014388923768,972.7065866610861,850.1156355611362,999.5233572142002,823.2988650080221
135,2003-05-23,911.25,941.75,941.75,932.25,879.8809523809524,882.6292502104102,918.2611111111111,924.2661597872302,30.5,37.599702017031255,918.2611111111111,1.0075158179623782,1.0075158179623798,955.8608131281424,880.6614090940798,978.4206343383611,858.101587883861,1004.740425750283,831.7817964719392
136,2003-05-30,927.0,966.0,932.25,963.25,882.5357142857143,894.2063549645549,930.0555555555555,938.5016643450379,39.0,37.72700183366478,930.0555555555555,1.0128443253250408,1.012844325325042,967.7825573892203,892.3285537218908,990.4187584894191,869.692352621692,1016.8276597729846,843.2834513381265
137,2003-06-06,963.5,1008.5,963.75,987.75,885.5357142857143,955.1606827556832,944.6222222222223,956.0921309476619,45.0,38.3881834851498,944.6222222222223,1.0156621468251599,1.015662146825161,983.0104057073721,906.2340387370724,1006.0433157984619,883.2011286459826,1032.915044238067,856.3294002063777
138,2003-06-13,972.25,1004.5,986.25,989.75,889.0238095238095,984.8228750940261,957.0444444444445,970.7925159527347,32.25,37.83016680468164,957.0444444444445,1.013150465794674,1.0131504657946753,994.8746112491261,919.2142776397628,1017.5727113319351,896.5161775569538,1044.0538280952123,870.0350607936767
139,2003-06-20,986.5,1016.75,989.0,1001.5599975585938,894.6695236932663,1001.5599975585938,969.2064439561632,985.4795871251937,30.25,37.14106073152876,969.2064439561632,1.0127078732678696,1.0127078732678707,1006.347504687692,932.0653832246344,1028.6321411266092,909.7807467857172,1054.6308836386793,883.7820042736471
140,2003-06-27,970.0,992.75,992.25,973.25,901.0147617885044,973.25,973.2551106770833,990.1244654327578,22.75,35.832782483207964,973.2551106770833,1.0041773006629982,1.0041773006629995,1009.0878931602913,937.4223281938753,1030.5875626502161,915.9226587039506,1055.6705103884615,890.839710965705
141,2003-07-07,960.25,1005.0,974.5,1002.5,908.7290475027902,1002.5,981.4926662868924,1000.758613507506,44.75,36.64343862109815,981.4926662868924,1.0084639222742722,1.0084639222742735,1018.1361049079906,944.8492276657942,1040.1221680806493,922.8631644931353,1065.772575115418,897.2127574583666
142,2003-07-14,982.0,1014.75,1002.75,1002.75,917.4790475027902,1002.75,988.1135552300348,1009.1155938071408,32.75,36.28948965554377,988.1135552300348,1.0067457345027244,1.0067457345027255,1024.4030448855785,951.824065574491,1046.1767386789047,930.0503717811647,1071.5793814377855,904.6477290222841
143,2003-07-21,973.5,1011.0,1002.25,978.0,924.1099998837426,978.0,988.2177775065104,1009.350968457733,37.5,36.39953605049433,988.2177775065104,1.000105476011258,1.0001054760112589,1024.6173135570048,951.818241456016,1046.4570351873012,929.9785198257194,1071.9367104226474,904.4988445903734
144,2003-07-28,974.25,1000.5,977.5,994.0,931.5266665504092,988.1618555453003,990.7719997829861,1013.0129108899073,26.25,35.476850954994845,990.7719997829861,1.0025846754982697,1.0025846754982708,1026.248850737981,955.2951488279913,1047.534961310978,934.0090382549944,1072.3687569794743,909.1752425864979
145,2003-08-04,964.75,1004.0,993.75,980.25,939.0742855980283,980.25,989.2039998372396,1012.1239709879382,39.25,35.81986450454077,989.2039998372396,0.9984173957821881,0.9984173957821894,1025.0238643417804,953.3841353326989,1046.5157830445048,931.8922166299744,1071.5896881976835,906.8183114767959
146,2003-08-11,958.25,984.75,980.25,981.25,946.1219046456473,981.25,987.4582221137152,1011.1605050167376,26.5,34.972604095037056,987.4582221137152,0.9982351691624664,0.9982351691624675,1022.4308262087523,952.4856180186782,1043.4143886657746,931.502055561656,1067.8952115323004,907.02123269513
147,2003-08-18,973.25,1000.25,981.25,998.75,951.9790475027902,989.9691356528089,989.3568888346355,1014.267613553852,27.0,34.24782190457914,989.3568888346355,1.001922781823474,1.0019227818234748,1023.6047107392146,955.1090669300563,1044.153403881962,934.5603737873089,1068.1268792151675,910.5868984541034
148,2003-08-25,987.0,1012.25,998.75,993.75,957.9909522646949,991.6897324234021,990.0555555555555,1015.1611466348102,25.25,33.42983809507194,990.0555555555555,1.0007061827019197,1.0007061827019204,1023.4853936506274,956.6257174604837,1043.5432965076707,936.5678146034404,1066.944183174221,913.16692793689
149,2003-09-01,982.5,1012.5,993.75,1012.0,964.5980951218378,996.7092045321479,994.5777777777778,1020.0201708412327,30.0,33.11803463188358,994.5777777777778,1.0045676449133045,1.0045676449133054,1027.6958124096614,961.4597431458942,1047.5666331887915,941.5889223667641,1070.74925743111,918.4062981244456
150,2003-09-08,1004.5,1032.75,1008.25,1030.5,972.1576189313616,1008.0714468248348,1001.9388888888889,1028.2265583341277,28.25,32.67548602898508,1001.9388888888889,1.0074012422915364,1.007401242291537,1034.6143749178739,969.2634028599037,1054.2196665352649,949.6581112425127,1077.0925067555545,926.7852710222232
151,2003-09-15,1007.0,1034.75,1031.0,1014.5,978.0266665504092,1009.6313536886308,1005.4777777777778,1030.6096797645423,27.75,32.22771457180461,1005.4777777777778,1.0035320406545087,1.0035320406545094,1037.7054923495823,973.2500632059731,1057.0421210926652,953.9134344628903,1079.6015212929283,931.3540342626271
152,2003-09-22,1010.0,1041.75,1015.25,1021.25,983.8719046456473,1012.2472788732304,1010.1055555555556,1033.835026283198,31.75,32.184285974367825,1010.1055555555556,1.0046025659443272,1.0046025659443278,1042.2898415299235,977.9212695811877,1061.6004131145442,958.6106979965671,1084.1294132966016,936.0816978145097
153,2003-09-29,992.75,1028.5,1021.25,1004.25,987.5266665504092,1010.2120067921833,1010.3722222222223,1031.8595097072966,35.75,32.50844179487984,1010.3722222222223,1.0002639988120052,1.000263998812006,1042.8806640171022,977.8637804273424,1062.38572909403,958.3587153504145,1085.1416383504459,935.6028060939987
154,2003-10-06,987.75,1038.0,1003.75,1033.5,992.3480951218378,1016.3605026484385,1016.2611111111111,1037.1075276455244,50.25,34.12131072261804,1016.2611111111111,1.005828435065185,1.0058284350651856,1050.382421833729,982.139800388493,1070.8552082673,961.6670139549221,1094.7401257731326,937.7820964490895
155,2003-10-13,1024.25,1048.0,1033.5,1044.5,997.1219046456473,1022.2853817415428,1023.1666666666666,1043.8005010304732,23.75,33.178464293289124,1023.1666666666666,1.0067950603246103,1.006795060324611,1056.3451309599557,989.9882023733775,1076.2522095359293,970.0811237974041,1099.4771345412316,946.8561987921016
156,2003-10-20,1034.25,1055.75,1044.5,1045.25,1002.5028570265997,1032.7950927558527,1028.8166666666666,1049.130906160431,21.5,32.11678572117193,1028.8166666666666,1.0055220719986968,1.0055220719986975,1060.9334523878385,996.6998809454947,1080.2035238205417,977.4298095127915,1102.685273825362,954.9480595079712
157,2003-10-27,1016.25,1049.5,1045.25,1030.75,1005.7171427408854,1031.8591601999717,1030.5333333333333,1049.5355465293712,33.25,32.21980520106539,1030.5333333333333,1.0016685836478803,1.0016685836478807,1062.7531385343987,998.313528132268,1082.085021655038,978.9816450116286,1104.6388852957837,956.4277813708829
158,2003-11-03,1029.75,1060.5,1030.0,1054.25,1008.8838094075521,1054.25,1036.1277777777777,1055.3281728339753,30.75,32.08618654642308,1036.1277777777777,1.0054286884892396,1.00542868848924,1068.2139643242008,1004.0415912313547,1087.4656762520547,984.7898793035008,1109.926006834551,962.3295487210047
159,2003-11-10,1043.25,1064.5,1054.25,1046.25,1011.5742855980283,1049.88749877319,1039.1833333333334,1057.7468950656953,21.25,31.101078678566434,1039.1833333333334,1.0029490142249724,1.0029490142249728,1070.2844120118998,1008.082254654767,1088.9450592190396,989.4216074476271,1110.7158142940361,967.6508523726307
160,2003-11-17,1034.25,1064.25,1046.25,1043.5,1013.5714285714286,1048.990772574788,1041.338888888889,1058.6850532410895,30.0,31.000980616878575,1041.338888888889,1.00207427841307,1.0020742784130707,1072.3398695057676,1010.3379082720104,1090.9404578758947,991.7373199018832,1112.6411443077097,970.0366334700682
161,2003-11-24,1030.25,1051.5,1043.25,1049.5,1017.202380952381,1049.0622618367584,1044.05,1060.5895289344808,21.25,30.11452783352598,1044.05,1.0026034858968955,1.0026034858968964,1074.1645278335259,1013.935472166474,1092.2332445336415,995.8667554663584,1113.3134140171096,974.7865859828902
162,2003-12-01,1047.25,1070.5,1049.5,1069.0,1020.3690476190476,1052.7707591336866,1050.0333333333333,1066.6643201221104,23.25,29.49047984865998,1050.0333333333333,1.0057308877288764,1.005730887728877,1079.5238131819933,1020.5428534846733,1097.2181010911893,1002.8485655754773,1117.8614369852512,982.2052296814154
163,2003-12-08,1057.75,1074.25,1069.0,1069.0,1023.5238095238095,1069.0,1054.5777777777778,1071.337406933451,16.5,28.309527135145437,1054.5777777777778,1.0043279049342348,1.0043279049342355,1082.8873049129231,1026.2682506426324,1099.8730211940106,1009.2825343615451,1119.6896901886123,989.4658653669433
164,2003-12-15,1053.0,1090.25,1069.25,1068.75,1027.845238095238,1068.7958310886702,1058.2833333333333,1074.7846053824674,37.25,29.12229739558676,1058.2833333333333,1.0035137811867836,1.0035137811867842,1087.40563072892,1029.1610359377466,1104.8790091662722,1011.6876575003945,1125.2646173431829,991.3020493234837
165,2003-12-22,1067.25,1093.0,1069.0,1092.75,1032.547619047619,1079.8677786966218,1066.25,1083.250748174975,25.75,28.81572490507887,1066.25,1.0075279147046317,1.0075279147046325,1095.065724905079,1037.434275094921,1112.3551598481263,1020.1448401518738,1132.5261672816814,999.9738327183186
166,2003-12-30,1089.5,1109.25,1092.5,1107.75,1038.6190476190477,1092.4641703383995,1076.161111111111,1093.618463196367,19.75,27.991568095526247,1076.161111111111,1.0092952976423082,1.0092952976423089,1104.1526792066372,1048.1695430155848,1120.947620063953,1031.374602158269,1140.5417177308213,1011.7805044914007
167,2004-01-07,1103.5,1126.75,1107.75,1125.5,1045.4880952380952,1122.7301267945547,1087.911111111111,1106.2172485569909,23.25,27.560516450478406,1087.911111111111,1.0109184395149424,1.010918439514943,1115.4716275615895,1060.3505946606326,1132.0079374318766,1043.8142847903455,1151.3002989472113,1024.5219232750107
168,2004-01-14,1113.75,1132.5,1125.5,1131.25,1051.797619047619,1127.6988945779644,1099.2277777777779,1117.6425104798707,18.75,26.75956040952582,1099.2277777777779,1.0104021978919848,1.0104021978919855,1125.9873381873037,1072.468217368252,1142.0430744330192,1056.4124811225365,1160.7747667196872,1037.6807888358685
169,2004-01-21,1123.0,1148.75,1129.75,1146.0,1059.047619047619,1138.9655005765096,1111.6055555555556,1130.302296231582,25.75,26.667782190478018,1111.6055555555556,1.0112604303020807,1.0112604303020813,1138.2733377460336,1084.9377733650776,1154.2740070603204,1068.9371040507908,1172.941454593655,1050.2696565174563
170,2004-01-28,1124.75,1155.0,1146.0,1129.25,1064.6309523809523,1131.1587897041668,1118.3555555555556,1136.116490210661,30.25,26.993438354980015,1118.3555555555556,1.0060722978274668,1.0060722978274677,1145.3489939105357,1091.3621172005755,1161.5450569235236,1075.1660541875876,1180.4404637720097,1056.2706473391015
171,2004-02-04,1120.75,1142.25,1128.5,1124.0,1069.0833333333333,1124.0,1122.2833333333333,1139.1166737937579,21.5,26.49403486816365,1122.2833333333333,1.0035121011008226,1.0035121011008235,1148.777368201497,1095.7892984651696,1164.6737891223952,1079.8928775442714,1183.2196135301097,1061.347053136557
172,2004-02-11,1122.5,1158.75,1123.75,1155.25,1075.7857142857142,1154.908803589437,1131.2388888888888,1148.876149687731,36.25,27.38094078923968,1131.2388888888888,1.0079797634782264,1.007979763478227,1158.6198296781286,1103.857948099649,1175.0483941516723,1087.4293836261054,1194.2150527041401,1068.2627250736375
173,2004-02-18,1142.0,1158.75,1155.25,1151.25,1081.9761904761904,1151.298385901059,1137.4777777777779,1155.4531474496666,16.75,26.414491626581526,1137.4777777777779,1.0055150940709057,1.0055150940709063,1163.8922694043595,1111.0632861511963,1179.7409643803082,1095.2145911752475,1198.2311085189153,1076.7244470366404
174,2004-02-25,1133.25,1158.5,1151.25,1143.0,1088.5833333333333,1143.0,1140.2333333333333,1158.3326859935883,25.25,26.30862875143775,1140.2333333333333,1.0024225137487424,1.0024225137487432,1166.541962084771,1113.9247045818956,1182.3271393356338,1098.139527331033,1200.7431794616402,1079.7234872050265
175,2004-03-03,1137.75,1157.5,1143.25,1150.75,1094.1666666666667,1150.75,1143.4222222222222,1162.1424970533549,19.75,25.71238977403432,1143.4222222222222,1.0027966985314896,1.0027966985314904,1169.1346119962566,1117.7098324481879,1184.5620458606772,1102.2823985837672,1202.5607187025012,1084.2837257419433
176,2004-03-10,1119.5,1163.75,1150.5,1120.25,1097.7738095238096,1120.25,1139.5555555555557,1157.2222369819447,44.25,27.39762706730393,1139.5555555555557,0.9966183387103045,0.9966183387103054,1166.9531826228597,1112.1579284882516,1183.3917588632419,1095.7193522478694,1202.5700978103546,1076.5410133007567
177,2004-03-17,1102.25,1126.5,1120.25,1123.75,1101.5119047619048,1122.8307703918545,1136.5055555555555,1153.5746931104609,24.25,27.11147915209448,1136.5055555555555,0.9973235179407175,0.9973235179407185,1163.61703470765,1109.394076403461,1179.8839221989067,1093.1271889122042,1198.8619576053727,1074.1491535057382
178,2004-03-24,1084.75,1128.0,1123.75,1091.5,1104.404761904762,1118.6728997939374,1127.1722222222222,1142.1369275544994,43.25,28.57861741099498,1127.1722222222222,0.9917876922926515,0.9917876922926526,1155.7508396332173,1098.5936048112271,1172.8980100798142,1081.4464343646302,1192.9030422675107,1061.4414021769337
179,2004-03-31,1090.0,1129.75,1091.75,1125.0,1107.7738095238096,1119.1261442257455,1125.75,1140.6745285781512,39.75,29.59419764635907,1125.75,0.9987382387587423,0.9987382387587435,1155.3441976463591,1096.1558023536409,1173.1007162341746,1078.3992837658254,1193.8166545866259,1057.6833454133741
180,2004-04-07,1123.5,1149.5,1126.75,1142.25,1112.345238095238,1120.5919395990109,1127.8722222222223,1143.4681597738968,26.0,29.267452405780972,1127.8722222222223,1.0018851629777679,1.0018851629777688,1157.1396746280031,1098.6047698164414,1174.7001460714719,1081.0442983729727,1195.1873627555185,1060.557081688926
181,2004-04-15,1119.0,1154.5,1142.25,1125.0,1116.2261904761904,1120.7641201565627,1126.138888888889,1141.2155543825022,35.5,29.834047641619065,1126.138888888889,0.9984631828861622,0.9984631828861632,1155.972936530508,1096.30484124727,1173.8733651154794,1078.4044126622985,1194.7571984646127,1057.5205793131652
182,2004-04-22,1113.25,1142.0,1124.5,1136.75,1120.3809523809523,1121.2540214860132,1127.4277777777777,1142.0220240505985,28.75,29.735497856017332,1127.4277777777777,1.0011445203621026,1.0011445203621037,1157.163275633795,1097.6922799217605,1175.0045743474054,1079.85098120815,1195.8194228466175,1059.0361327089379
183,2004-04-29,1106.5,1146.25,1140.0,1114.0,1122.5238095238096,1121.0266053375653,1124.4888888888888,1136.7981046896257,39.75,30.645907141833938,1124.4888888888888,0.9973932796877849,0.997393279687786,1155.1347960307228,1093.8429817470549,1173.5223403158232,1075.4554374619545,1194.974475315107,1054.0033024626707
184,2004-05-06,1103.75,1127.5,1113.25,1113.0,1124.6190476190477,1120.9170133622367,1121.9944444444445,1132.0270437481634,23.75,30.019006492576306,1121.9944444444445,0.9977817082328763,0.9977817082328773,1152.013450937021,1091.9754379518681,1170.0248548325667,1073.9640340563224,1191.03815937737,1052.950729511519
185,2004-05-13,1075.25,1117.0,1113.0,1093.75,1125.8095238095239,1119.3775159731094,1116.4888888888888,1123.1312526447775,41.75,31.085460447796642,1116.4888888888888,0.9950930634435701,0.995093063443571,1147.5743493366854,1085.4034284410923,1166.2256256053633,1066.7521521724143,1187.9854479188211,1044.9923298589565
186,2004-05-20,1078.25,1105.75,1093.5,1090.5,1125.702380952381,1115.23236628938,1110.9222222222222,1114.8522220403204,27.5,30.759509497996945,1110.9222222222222,0.9950141316030413,0.9950141316030422,1141.6817317202192,1080.1627127242252,1160.1374374190173,1061.7070070254272,1181.669094067615,1040.1753503768293
187,2004-05-27,1088.75,1124.5,1090.0,1122.75,1126.4166666666667,1116.3114659261698,1112.5444444444445,1115.9637311805018,35.75,31.213190452724493,1112.5444444444445,1.0014602482422013,1.0014602482422021,1143.757634897169,1081.33125399172,1162.4855491688036,1062.6033397200854,1184.3347824857108,1040.7541064031782
188,2004-06-03,1112.5,1128.5,1122.25,1115.0,1125.9166666666667,1116.2832982988539,1111.9222222222222,1114.913421390097,16.0,29.830173138840447,1111.9222222222222,0.9994407214693045,0.9994407214693055,1141.7523953610626,1082.0920490833819,1159.650499244367,1064.1939452000775,1180.5316204415553,1043.312824002889
189,2004-06-10,1115.5,1143.0,1116.0,1136.5,1126.1666666666667,1116.717512034577,1115.8222222222223,1119.3569713905545,27.5,29.618339217127676,1115.8222222222223,1.0035074395691146,1.0035074395691153,1145.44056143935,1086.2038830050947,1163.2115649696266,1068.432879474818,1183.944402421616,1047.7000420228287
